SNAPSHOT,SNAPFILE,SNAPPEND,SNAPCLOS,CASEKEY,CIRCUIT,DISTRICT,OFFICE,DOCKET,GEN,SEQ,ORIGIN,ORGFLDT,FILEDATE,FILECY,FILEFY,ORGFLCHP,CRNTCHP,ORGNTRDBT,NTRDBT,JOINT,D1ZIP,D1CNTY,ORGD1FPRSE,D1FPRSE,D1CHGDT,D2ZIP,D2CNTY,ORGD2FPRSE,D2FPRSE,D2CHGDT,ORGFEESTS,FEESTS,CASETYP,ORGDBTRTYP,DBTRTYP,NOB,PRFILE,ORGEASST,EASST,ORGELBLTS,ELBLTS,ORGECRDTRS,ECRDTRS,ORGASSTCASE,ASSTCASE,SMLLBUS,PREPACK,TOTASSTS,REALPROP,PERSPROP,TOTLBLTS,SECURED,UNSECPR,UNSECNPR,DSCHRGD,NDSCHRGD,TOTDBT,CNTMNTHI,AVGMNTHI,AVGMNTHE,SRCCASE,DSTNCASE,CNSLLEAD,JNTLEAD,FLCMECFV,CLOSEDT,CLOSECY,CLOSEFY,CLCHPT,D1CPRSE,D1FDSP,D1FDSPDT,D1FDSPCY,D1FDSPFY,D2CPRSE,D2FDSP,D2FDSPDT,D2FDSPCY,D2FDSPFY,C11DVDND,C11FTRPAY,CLCMECFV,TAXEXEMPT,org_chap,crnt_chap,cl_chap,result,result2,DISTRICT_NS
2018-09-30,1,1,0,113A3180301400,11,3A,3,1803014,0,0,,2018-08-29,2018-08-29,2018,2018,12,12,b,b,y,320664257,12067,n,n,NA,320664257,12067,n,n,NA,p,p,v,i,i,n,y,C,C,C,C,A,A,y,y,,,108233.26,40000,68233.26,253961,252883,0,1078,253961,0,253961,0,2934.68,2777,,,,,5.2.2,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,FLM
2018-09-30,1,1,0,05364175130600,05,36,4,1751306,0,0,,2017-10-06,2017-10-06,2017,2018,12,12,b,b,n,705860000,22039,n,n,NA,,,,,NA,p,p,v,i,i,n,n,D,D,C,C,A,A,y,y,,,982700,604000,378700,509293.08,398641.16,0,110651.92,509293.08,0,509293.08,0,1807.8,1367,,,,,5.1.4,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,LAW
2018-09-30,1,1,0,05364185060500,05,36,4,1850605,0,0,,2018-05-14,2018-05-14,2018,2018,12,11,b,b,n,705860000,22039,n,n,NA,,,,,NA,p,p,v,i,i,n,n,D,D,D,D,A,A,y,y,y,,955800,689000,266800,770295,764708,0,5587,770295,0,770295,NA,6890.67,4390,,,,,5.1.4,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,11,,open,open,LAW
2018-09-30,1,1,0,03157187041000,03,15,7,1870410,0,0,,2018-06-01,2018-06-01,2018,2018,12,12,b,b,n,168580000,42033,n,n,NA,,,,,NA,p,p,v,u,u,n,n,D,D,C,C,A,A,y,y,,,641781.42,300000,341781.42,437827.41,322712.65,5691.49,109423.27,437827.41,0,437827.41,0,2650.26,0,,,,,5.2.2,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,PAW
2018-09-30,1,1,0,05364185074600,05,36,4,1850746,0,0,,2018-06-18,2018-06-18,2018,2018,12,12,b,b,n,705030000,22055,n,n,NA,,,,,NA,p,p,v,u,u,n,y,A,A,D,D,A,A,y,y,,,20500,0,20500,833381.19,833381.19,0,0,833381.19,0,833381.19,NA,0,0,,,,,5.1.4,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,LAW
2018-09-30,1,1,0,08666186066300,08,66,6,1860663,0,0,,2018-06-07,2018-06-07,2018,2018,12,12,b,b,n,656670000,29229,n,n,NA,,,,,NA,p,p,v,i,i,n,n,D,D,D,D,A,A,y,y,,,864150,700000,164150,818430.22,734795.05,0,83635.17,818430.22,0,818430.22,0,20000,1400,,,,,10.2.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,MOW
2018-09-30,1,1,0,08664184151100,08,66,4,1841511,0,0,,2018-06-05,2018-06-05,2018,2018,12,7,b,b,n,653400000,29195,n,n,NA,,,,,NA,p,p,v,u,u,n,n,E,E,E,E,A,A,y,n,,,1226000,795000,431000,4901591.68,3160884.35,11663.38,1729043.95,4901591.68,0,4901591.68,0,0,0,,,,,10.2.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,7,,open,open,MOW
2018-09-30,1,1,0,03152182368000,03,15,2,1823680,0,0,,2018-09-18,2018-09-18,2018,2018,12,12,b,b,n,161200000,42073,n,n,NA,,,,,NA,p,p,v,u,u,n,n,D,D,D,D,A,A,y,y,,,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,5.2.2,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,PAW
2018-09-30,1,1,0,01001181042300,01,00,1,1810423,0,0,,2018-07-20,2018-07-20,2018,2018,12,12,b,b,y,048600000,23013,n,n,NA,048600000,23013,n,n,NA,p,p,v,i,i,n,n,A,A,C,C,A,A,y,y,,,2800,0,2800,397820.06,39175,99920,258725.06,397820.06,0,397820.06,NA,8030,6003,,,,,5.2.2,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,ME
2018-09-30,1,1,0,01001181036600,01,00,1,1810366,0,0,,2018-06-22,2018-06-22,2018,2018,12,12,b,b,y,549500000,23019,n,n,NA,549500000,23019,n,n,NA,p,p,v,i,i,n,n,C,C,D,D,A,A,y,y,,,202698.73,0,202698.73,692141.51,535168.17,0,156973.34,692141.51,0,692141.51,NA,2733,1482,,,,,5.2.2,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,ME
2018-09-30,1,1,0,08601181524400,08,60,1,1815244,0,0,,2018-09-28,2018-09-28,2018,2018,12,12,b,b,y,726800000,05137,n,n,NA,726800000,05137,n,n,NA,p,p,v,i,i,n,n,E,E,E,E,A,A,y,y,,,1940091,1330237,609854,2598310.13,2594797.13,0,3513,2598310.13,0,2598310.13,NA,13077.68,6369.25,,,,,5.2.2,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,ARE
2018-09-30,1,1,0,08603181426800,08,60,3,1814268,0,0,,2018-08-06,2018-08-06,2018,2018,12,12,b,b,n,724340000,05121,n,n,NA,,,,,NA,p,p,v,u,u,n,n,E,E,E,E,A,A,y,y,,,6678480.46,2167825,4510655.46,4246788.47,4171503.23,12000,63285.24,4246788.47,0,4246788.47,NA,NA,NA,,,,,5.2.2,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,ARE
2018-09-30,1,1,0,08612187255500,08,61,2,1872555,0,0,,2018-09-24,2018-09-24,2018,2018,12,12,b,b,n,729490000,05047,n,n,NA,,,,,NA,p,p,v,i,i,n,n,A,A,D,D,A,A,y,y,,,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,5.2.2,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,ARW
2018-09-30,1,1,0,01021181076100,01,02,1,1810761,0,0,,2018-06-04,2018-06-04,2018,2018,12,13,b,b,y,037480000,33009,n,n,NA,037480000,33009,n,n,NA,p,p,v,i,i,n,n,D,D,C,C,A,A,y,y,,,713263.5,597300,115963.5,274860.28,235643.28,0,39217,NA,NA,NA,NA,7321,4960.5,,,,,5.2.2,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,13,,open,open,NH
2018-09-30,1,1,0,04207180454900,04,20,7,1804549,0,0,,2018-09-04,2018-09-04,2018,2018,12,12,b,b,n,296920000,45059,n,n,NA,,,,,NA,p,p,v,i,i,n,n,A,A,E,E,A,A,y,y,,,1512662.5,1242950,269712.5,1943572.93,1685368.93,0,258204,NA,NA,NA,NA,15775.31,7735.51,,,,,5.1.4,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,SC
2018-09-30,1,1,0,02102181025600,02,10,2,1810256,0,0,,2018-06-25,2018-06-25,2018,2018,12,7,b,b,n,057770000,50021,n,n,NA,,,,,NA,p,p,v,i,i,n,y,D,D,C,C,A,A,y,n,,,527042.79,438600,88442.79,476563.86,404995.65,0,71568.21,476563.86,0,476563.86,0,4558,1828.56,,,,,5.2.2,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,7,,open,open,VT
2018-09-30,1,1,0,06503180314100,06,50,3,1803141,0,0,,2018-05-08,2018-05-08,2018,2018,12,12,b,b,n,370150000,47021,n,n,NA,,,,,NA,u,u,v,i,i,n,y,D,D,E,E,A,A,y,y,,,960300,250000,710300,1349754.69,1058602.79,0,291151.9,1349754.69,0,1349754.69,NA,5000,3150,,,,,5.1.4,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,TNM
2018-09-30,1,1,0,06502180637500,06,50,2,1806375,0,0,,2018-09-24,2018-09-24,2018,2018,12,12,b,b,n,385630000,47159,n,n,NA,,,,,NA,u,u,v,i,i,n,n,E,E,D,D,A,A,y,y,,,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,5.1.4,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,TNM
2018-09-30,1,1,0,06454183216100,06,45,4,1832161,0,0,,2018-09-14,2018-09-14,2018,2018,12,12,b,b,n,488480000,26155,n,n,NA,,,,,NA,p,p,v,i,i,n,y,A,A,C,C,A,A,y,y,,,146646,129000,17646,214335,169666,0,44669,214335,0,214335,0,3017,1410,,,,,5.2.2,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,MIE
2018-09-30,1,1,0,113A3180328000,11,3A,3,1803280,0,0,,2018-09-19,2018-09-19,2018,2018,12,12,b,b,n,321450000,12107,n,n,NA,,,,,NA,p,p,v,i,i,n,n,C,C,C,C,A,A,y,y,,,356835.29,310000,46835.29,329725.93,26760,0,302965.93,329725.93,0,329725.93,0,5367,4815.92,,,,,5.2.2,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,FLM
2018-09-30,1,1,0,113E1186280100,11,3E,1,1862801,0,0,,2018-08-02,2018-08-02,2018,2018,12,12,b,b,n,300140000,13217,n,n,NA,,,,,NA,p,p,v,u,u,n,n,B,B,B,B,A,A,y,y,,,66000,NA,66000,82556.59,79542.64,NA,3013.95,NA,NA,NA,NA,NA,NA,,,,113E11862795000,5.2.2,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,GAN
2018-09-30,1,1,0,07561180638400,07,56,1,1806384,0,0,,2018-08-20,2018-08-20,2018,2018,12,12,b,b,y,460680000,18159,n,n,NA,460680000,18159,n,n,NA,p,p,v,i,i,n,n,C,C,D,D,A,A,y,y,,,312070.02,179400,132670.02,638919.74,506570.57,420,131929.17,638919.74,0,638919.74,NA,6718.38,3170,,,,,10.2.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,INS
2018-09-30,1,1,0,07561180638800,07,56,1,1806388,0,0,,2018-08-20,2018-08-20,2018,2018,12,12,b,b,n,460680000,18159,n,n,NA,,,,,NA,p,p,v,u,u,n,n,A,A,A,A,A,A,y,y,,,293052,0,293052,442676.65,147473.8,0,295202.85,442676.65,0,442676.65,NA,NA,NA,,,,,10.2.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,INS
2018-09-30,1,1,0,10882182547300,10,88,2,1825473,0,0,,2018-07-26,2018-07-26,2018,2018,12,12,b,b,y,843350000,49005,n,n,NA,843350000,49005,n,n,NA,p,p,v,i,i,n,n,D,D,E,E,A,A,y,y,,,1000303.97,731230,269073.97,1424859.73,1365153.43,11422.09,48284.21,1424859.73,0,1424859.73,11186.86,11186.86,4375.61,,,,,5.2.2,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,UT
2018-09-30,1,1,0,10882182594800,10,88,2,1825948,0,0,,2018-08-12,2018-08-12,2018,2018,12,12,b,b,n,846600000,49049,n,n,NA,,,,,NA,p,p,v,u,u,n,n,E,E,E,E,A,A,y,y,,,3900000,3900000,0,2410000,2377000,0,33000,NA,NA,NA,NA,NA,NA,,,,,5.2.2,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,UT
2018-09-30,1,1,0,04236186156500,04,23,6,1861565,0,0,,2018-08-09,2018-08-09,2018,2018,12,12,b,b,n,239620000,51037,n,n,NA,,,,,NA,p,p,v,i,i,n,n,A,A,D,D,A,A,y,y,,,437812.14,306789.5,131022.64,644293.77,430676.82,5700.01,207916.94,644293.77,0,644293.77,NA,4079.68,3098,,,,,5.2.2,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,VAW
2018-09-30,1,1,0,05371181374200,05,37,1,1813742,0,0,,2018-09-27,2018-09-27,2018,2018,12,12,b,b,n,388290000,28117,n,n,NA,,,,,NA,p,p,v,i,i,n,n,D,D,D,D,A,A,y,y,,,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,5.1.4,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,MSN
2018-09-30,1,1,0,10882182594700,10,88,2,1825947,0,0,,2018-08-12,2018-08-12,2018,2018,12,12,b,b,n,846600000,49049,n,n,NA,,,,,NA,p,p,v,i,i,n,n,E,E,E,E,A,A,y,y,,,568668,0,568668,2430632,2377000,0,53632,NA,NA,NA,NA,2700,2670,,,,,5.2.2,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,UT
2018-09-30,1,1,0,09772186092700,09,77,2,1860927,0,0,,2018-09-28,2018-09-28,2018,2018,12,12,b,b,y,594570000,30027,n,n,NA,594570000,30027,n,n,NA,p,p,v,i,i,n,y,E,E,E,E,A,A,n,n,,,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,5.2.2,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,MT
2018-09-30,1,1,0,01043170728100,01,04,3,1707281,0,0,,2017-12-13,2017-12-13,2017,2018,12,12,b,b,n,006620000,72071,n,n,NA,,,,,NA,p,p,v,i,i,n,y,F,F,E,E,A,A,y,y,,,18421129,17897706,523423,844626.82,656467,0,188159.82,844626.82,0,844626.82,NA,9451,3676,,,,,5.2.2,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,PR
2018-09-30,1,1,0,11268188252500,11,26,8,1882525,0,0,,2018-08-24,2018-08-24,2018,2018,12,12,b,b,n,356110000,01083,n,n,NA,,,,,NA,p,p,v,i,i,n,n,C,C,D,D,A,A,y,y,,,208215,132540,75675,465781.65,329361.68,0,136419.97,NA,NA,NA,NA,2564,4812,,,,,10.2.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,ALN
2018-09-30,1,1,0,01043180562700,01,04,3,1805627,0,0,,2018-09-28,2018-09-28,2018,2018,12,12,b,b,y,007050000,72009,n,n,NA,007050000,72009,n,n,NA,p,p,v,i,i,n,n,C,C,D,D,A,A,y,y,,,301670,225000,76670,551853,518796,2800,30257,551853,0,551853,NA,2317,1280,,,,,5.2.2,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,PR
2018-09-30,1,1,0,04175180443600,04,17,5,1804436,0,0,,2018-09-06,2018-09-06,2018,2018,12,12,b,b,n,278710000,37117,n,n,NA,,,,,NA,p,p,v,i,i,n,n,C,C,D,D,A,A,y,y,,,263907.6,242364.6,21543,617446,581255,20000,16191,NA,NA,NA,NA,4407,1480,,,,,5.2.2,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,NCE
2018-09-30,1,1,0,08674184133100,08,67,4,1841331,0,0,,2018-08-16,2018-08-16,2018,2018,12,12,b,b,n,690340000,31145,n,n,NA,,,,,NA,p,p,v,u,u,n,n,C,C,E,E,A,A,y,y,,,52800,0,52800,1680940,1272170,14733,394037,1680940,0,1680940,NA,NA,NA,,,,,10.2.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,NE
2018-09-30,1,1,0,08678188100200,08,67,8,1881002,0,0,,2018-07-12,2018-07-12,2018,2018,12,7,b,b,y,684133402,31025,n,n,NA,684133402,31025,n,n,NA,p,p,v,i,i,n,n,A,A,D,D,A,A,y,y,,,840171.65,454661.5,385510.15,1201103.7,1194944.29,0,6159.41,1201103.7,0,1201103.7,2500,2500,3791.5,,,,,10.2.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,7,,open,open,NE
2018-09-30,1,1,0,08674184150200,08,67,4,1841502,0,0,,2018-09-14,2018-09-14,2018,2018,12,12,b,b,n,688330000,31009,n,n,NA,,,,,NA,p,p,v,i,i,n,n,E,E,E,E,A,A,y,y,,,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,10.2.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,NE
2018-09-30,1,1,0,06483183289500,06,48,3,1832895,0,0,,2018-09-21,2018-09-21,2018,2018,12,12,b,b,y,450540000,39165,n,n,NA,450540000,39165,n,n,NA,p,p,v,i,i,n,y,E,E,E,E,A,A,y,y,,,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,5.2.2,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,OHS
2018-09-30,1,1,0,10875181287700,10,87,5,1812877,0,0,,2018-07-09,2018-07-09,2018,2018,12,12,b,b,n,735730000,40067,n,n,NA,,,,,NA,p,p,v,i,i,n,n,C,C,C,C,A,A,u,u,,,407183,0,407183,803914,583929,6333,213652,797581,6333,803914,2500,2500,1857,,,,,5.2.2,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,OKW
2018-09-30,1,1,0,07581181236700,07,58,1,1812367,0,0,,2018-07-12,2018-07-12,2018,2018,12,12,b,b,y,548010000,55129,n,n,NA,548010000,55129,n,n,NA,p,p,v,i,i,n,n,D,D,E,E,A,A,y,y,,,746225,359750,386475,1025368.29,978563.65,0,46804.64,1025368.29,0,1025368.29,NA,10595,3811.62,,,,,5.2.2,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,WIW
2018-09-30,1,1,0,07581181173100,07,58,1,1811731,0,0,,2018-05-21,2018-05-21,2018,2018,12,12,b,b,n,544360000,55019,n,n,NA,,,,,NA,p,p,v,u,u,n,n,D,D,E,E,A,A,y,y,,,694103.02,208000,486103.02,1526288.42,1349288.42,7500,169500,1526288.42,0,1526288.42,NA,NA,NA,,,,,5.2.2,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,WIW
2018-09-30,1,1,0,07583171402000,07,58,3,1714020,0,0,,2017-11-27,2017-11-27,2017,2018,12,12,b,b,n,539590000,55111,n,n,NA,,,,,NA,p,p,v,i,i,n,n,D,D,D,D,A,A,y,y,,,1267076.35,1027104,239972.35,560875.96,550616.01,0,10259.95,560875.96,0,560875.96,NA,602,599,,,,,5.2.2,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,WIW
2018-09-30,1,1,0,07581181166300,07,58,1,1811663,0,0,,2018-05-15,2018-05-15,2018,2018,12,12,b,b,n,544840000,55073,n,n,NA,,,,,NA,p,p,v,i,i,n,y,C,C,C,C,A,A,y,y,,,150870,132350,18520,279730.97,124917.73,80058.31,74754.93,279730.97,0,279730.97,2111.1,2111.1,1260,,,,,5.2.2,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,WIW
2018-09-30,1,1,0,07581181322900,07,58,1,1813229,0,0,,2018-09-24,2018-09-24,2018,2018,12,12,b,b,y,540130000,55109,n,n,NA,540130000,55109,n,n,NA,p,p,v,i,i,n,y,D,D,D,D,A,A,y,y,,,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,5.2.2,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,WIW
2018-09-30,1,1,0,07583181318400,07,58,3,1813184,0,0,,2018-09-19,2018-09-19,2018,2018,12,12,b,b,y,535660000,55045,n,n,NA,535660000,55045,n,n,NA,p,p,v,i,i,n,n,C,C,C,C,A,A,y,y,,,185945,128000,57945,201775,199300,0,2475,201775,0,201775,NA,3500,3070,,,,,5.2.2,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,WIW
2018-09-30,1,1,0,09729189020400,09,72,9,1890204,0,0,,2018-03-29,2018-03-29,2018,2018,12,12,b,b,y,953610000,06099,n,n,NA,953610000,06099,n,n,NA,p,p,v,i,i,n,y,C,C,D,D,A,A,y,y,,,403178,300000,103178,743574,670076,0,73498,NA,NA,NA,NA,3950,3950,,,,,5.1.4,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,CAE
2018-09-30,1,1,0,09721181373200,09,72,1,1813732,0,0,,2018-09-14,2018-09-14,2018,2018,12,12,b,b,n,936440000,06039,y,y,NA,,,,,NA,p,p,v,i,i,n,y,C,C,A,A,A,A,y,y,,,145944,98802,47142,280708,173134,73738,33836,280708,0,280708,0,6750,3076,,,,,5.1.4,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,CAE
2018-09-30,1,1,0,06435185167300,06,43,5,1851673,0,0,,2018-09-12,2018-09-12,2018,2018,12,12,b,b,n,405881503,21017,n,n,NA,,,,,NA,p,p,v,u,u,n,n,E,E,E,E,B,B,y,y,,,1030039.95,775000,255039.95,4453225.94,2215940.5,58201.01,2179084.43,4453225.94,0,4453225.94,NA,0,0,,,,,5.1.4,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,KYE
2018-09-30,1,1,0,06435185165900,06,43,5,1851659,0,0,,2018-09-10,2018-09-10,2018,2018,12,12,b,b,y,403300000,21167,n,n,NA,403300000,21167,n,n,NA,p,p,v,i,i,n,n,C,C,C,C,A,A,y,y,,,351104,250000,101104,687131.29,659782.43,0,27348.86,NA,NA,NA,NA,6273.33,5693,,,,,5.1.4,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,KYE
2018-09-30,1,1,0,08683183049400,08,68,3,1830494,0,0,,2018-08-14,2018-08-14,2018,2018,12,12,b,b,y,582610000,38099,n,n,NA,582610000,38099,n,n,NA,p,p,v,i,i,n,n,C,C,E,E,A,A,y,y,,,2386347.56,806000,1580347.56,1318274,1136824,0,181450,1318274,0,1318274,NA,6862.61,3061,,,,,5.1.4,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,ND
2018-09-30,1,1,0,08683183049300,08,68,3,1830493,0,0,,2018-08-14,2018-08-14,2018,2018,12,12,b,b,y,582370000,38099,n,n,NA,582370000,38099,n,n,NA,p,p,v,i,i,n,n,B,B,E,E,A,A,y,y,,,1748077.43,100000,1648077.43,1758499.4,1401831.96,0,356667.44,1758499.4,0,1758499.4,NA,9327.52,4769.98,,,,,5.1.4,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,ND
2018-09-30,1,1,0,08683183051800,08,68,3,1830518,0,0,,2018-08-24,2018-08-24,2018,2018,12,12,b,b,n,582100000,38099,n,n,NA,,,,,NA,p,p,v,i,i,n,n,A,A,D,D,A,A,y,y,,,2318281.49,1919700,398581.49,1493947.83,1429476.18,0,64471.65,1493947.83,0,1493947.83,NA,15909.66,4259,,,,,5.1.4,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,ND
2018-09-30,1,1,0,08683183051300,08,68,3,1830513,0,0,,2018-08-24,2018-08-24,2018,2018,12,12,b,b,y,587030000,38101,n,n,NA,587030000,38101,n,n,NA,p,p,v,i,i,n,y,E,E,E,E,A,A,y,y,,,4113473.35,1311800,2801673.35,4093026.94,3796724.88,0,296302.06,4093026.94,0,4093026.94,NA,23629.2,11365.6,,,,,5.1.4,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,ND
2018-09-30,1,1,0,08646186060700,08,64,6,1860607,0,0,,2018-09-26,2018-09-26,2018,2018,12,12,b,b,n,565420000,27119,n,n,NA,,,,,NA,p,p,v,i,i,n,n,A,A,C,C,A,A,y,y,,,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,5.1.4,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,MN
2018-09-30,1,1,0,08646186059000,08,64,6,1860590,0,0,,2018-09-19,2018-09-19,2018,2018,12,12,b,b,n,565240000,27111,y,y,NA,,,,,NA,p,p,v,i,i,n,n,D,D,D,D,A,A,y,y,,,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,5.1.4,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,MN
2018-09-30,1,1,0,08646186059100,08,64,6,1860591,0,0,,2018-09-19,2018-09-19,2018,2018,12,12,b,b,y,563470000,27153,n,n,NA,563470000,27153,n,n,NA,p,p,v,i,i,n,n,E,E,E,E,A,A,y,y,,,2000940,999675,1001265,2523464.67,2317596,NA,205868.67,NA,NA,NA,NA,3500,3411,,,,,5.1.4,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,MN
2018-09-30,1,1,0,08634180100600,08,63,4,1801006,0,0,,2018-05-01,2018-05-01,2018,2018,12,12,b,b,y,502100000,19181,n,n,NA,502100000,19181,n,n,NA,p,p,v,i,i,n,n,E,E,C,C,A,A,y,y,,,1605780.19,537500,1068280.19,472802.5,459054.5,0,13748,472802.5,0,472802.5,0,16126,12775.85,,,,,10.2.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,IAS
2018-09-30,1,1,0,08634180202800,08,63,4,1802028,0,0,,2018-09-13,2018-09-13,2018,2018,12,12,b,b,y,500610000,19181,n,n,NA,500610000,19181,n,n,NA,p,p,v,i,i,n,n,E,E,E,E,A,A,y,y,,,2729809.21,2064000,665809.21,3210681.03,3033950.66,0,176730.37,NA,NA,NA,NA,673637.75,532640,,,,,10.2.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,IAS
2018-09-30,1,1,0,05421181120300,05,42,1,1811203,0,0,,2018-09-19,2018-09-19,2018,2018,12,12,b,b,n,768560000,48319,n,n,2018-10-01,,,,,NA,p,p,v,i,i,n,n,E,E,E,E,A,A,y,y,,,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,5.2.2,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,TXW
