YEAR,FIPS,PERSONS,FARMS,FARM_CHANGE,FARM_PCT_CHANGE
2012,21101,NA,465,-44,-0.08644400785854617
2012,21103,NA,869,-93,-0.09667359667359668
2012,21105,NA,298,-42,-0.12352941176470589
2012,21107,NA,731,70,0.1059001512859304
2012,21109,NA,588,-74,-0.11178247734138973
2012,21111,NA,382,-93,-0.1957894736842105
2012,21113,NA,668,-43,-0.06047819971870605
2012,21115,NA,196,-2,-0.010101010101010102
2012,21117,NA,459,-22,-0.04573804573804574
2012,21119,NA,42,-4,-0.08695652173913043
2012,21121,NA,243,-133,-0.3537234042553192
2012,21123,NA,720,-91,-0.11220715166461159
2012,21125,NA,1006,-6,-0.005928853754940711
2012,21127,NA,291,-46,-0.13649851632047477
2012,21129,NA,142,-44,-0.23655913978494625
2012,21131,NA,15,-8,-0.34782608695652173
2012,21133,NA,54,-12,-0.18181818181818182
2012,21135,NA,676,3,0.004457652303120356
2012,21137,NA,1202,-76,-0.0594679186228482
2012,21139,NA,403,-89,-0.18089430894308944
2012,21141,NA,1060,-112,-0.09556313993174062
2012,21143,NA,219,-51,-0.18888888888888888
2012,21145,NA,447,-36,-0.07453416149068323
2012,21147,NA,155,16,0.11510791366906475
2012,21149,NA,413,-6,-0.014319809069212411
2012,21151,NA,1219,-109,-0.08207831325301204
2012,21153,NA,361,-109,-0.23191489361702128
2012,21155,NA,1016,-39,-0.03696682464454976
2012,21157,NA,719,-148,-0.1707035755478662
2012,21159,NA,20,1,0.05263157894736842
2012,21161,NA,634,-119,-0.15803452855245684
2012,21163,NA,754,-133,-0.14994363021420518
2012,21165,NA,294,-37,-0.11178247734138973
2012,21167,NA,1067,-44,-0.039603960396039604
2012,21169,NA,924,-40,-0.04149377593360996
2012,21171,NA,858,-97,-0.10157068062827225
2012,21173,NA,609,-76,-0.11094890510948906
2012,21175,NA,694,-101,-0.1270440251572327
2012,21177,NA,630,-6,-0.009433962264150943
2012,21179,NA,1326,-80,-0.05689900426742532
2012,21181,NA,570,-33,-0.05472636815920398
2012,21183,NA,944,-25,-0.025799793601651185
2012,21185,NA,419,-42,-0.0911062906724512
2012,21187,NA,701,-163,-0.1886574074074074
2012,21189,NA,163,-32,-0.1641025641025641
2012,21191,NA,810,-100,-0.10989010989010989
2012,21193,NA,49,-8,-0.14035087719298245
2012,21195,NA,56,-14,-0.2
2012,21197,NA,229,-7,-0.029661016949152543
2012,21199,NA,1713,-95,-0.05254424778761062
2012,21201,NA,251,-38,-0.1314878892733564
2012,21203,NA,677,-50,-0.0687757909215956
2012,21205,NA,356,-30,-0.07772020725388601
2012,21207,NA,726,-79,-0.09813664596273292
2012,21209,NA,838,-92,-0.0989247311827957
2012,21211,NA,1518,-133,-0.08055723803755299
2012,21213,NA,467,-27,-0.05465587044534413
2012,21215,NA,529,-67,-0.11241610738255034
2012,21217,NA,874,-67,-0.07120085015940489
2012,21219,NA,603,-156,-0.20553359683794467
2012,21221,NA,397,-61,-0.1331877729257642
2012,21223,NA,439,-50,-0.10224948875255624
2012,21225,NA,310,-15,-0.046153846153846156
2012,21227,NA,1648,-176,-0.09649122807017543
2012,21229,NA,1011,-108,-0.09651474530831099
2012,21231,NA,778,-3,-0.0038412291933418692
2012,21233,NA,500,-56,-0.10071942446043165
2012,21235,NA,496,-69,-0.12212389380530973
2012,21237,NA,297,-45,-0.13157894736842105
2012,21239,NA,713,1,0.0014044943820224719
2012,22001,NA,841,-64,-0.0707182320441989
2012,22003,NA,429,24,0.05925925925925926
2012,22005,NA,250,-27,-0.09747292418772563
2012,22007,NA,81,-33,-0.2894736842105263
2012,22009,NA,937,-10,-0.010559662090813094
2012,22011,NA,860,-49,-0.0539053905390539
2012,22013,NA,233,39,0.20103092783505155
2012,22015,NA,472,-21,-0.04259634888438134
2012,22017,NA,614,-11,-0.0176
2012,22019,NA,902,-69,-0.07106076210092688
2012,22021,NA,295,-12,-0.03908794788273615
2012,22023,NA,342,3,0.008849557522123894
2012,22025,NA,567,57,0.11176470588235295
2012,22027,NA,295,56,0.23430962343096234
2012,22029,NA,461,-1,-0.0021645021645021645
2012,22031,NA,669,50,0.08077544426494346
2012,22033,NA,432,-79,-0.15459882583170254
2012,22035,NA,227,-53,-0.18928571428571428
2012,22037,NA,399,-40,-0.09111617312072894
2012,22039,NA,663,-143,-0.1774193548387097
2012,22041,NA,915,-358,-0.2812254516889238
2012,22043,NA,238,-12,-0.048
2012,22045,NA,279,-66,-0.19130434782608696
2012,22047,NA,165,-10,-0.05714285714285714
2012,22049,NA,196,-1,-0.005076142131979695
2012,22051,NA,57,-14,-0.19718309859154928
2012,22053,NA,656,-50,-0.0708215297450425
2012,22055,NA,632,-81,-0.11360448807854137
2012,22057,NA,407,-33,-0.075
2012,22059,NA,186,21,0.12727272727272726
2012,22061,NA,346,25,0.0778816199376947
2012,22063,NA,405,-71,-0.14915966386554622
2012,22065,NA,295,-60,-0.16901408450704225
2012,22067,NA,434,-39,-0.0824524312896406
2012,22069,NA,630,59,0.10332749562171628
2012,22071,NA,14,12,6
2012,22073,NA,450,-52,-0.10358565737051793
2012,22075,NA,140,-37,-0.20903954802259886
2012,22077,NA,393,-48,-0.10884353741496598
2012,22079,NA,853,-124,-0.1269191402251791
2012,22081,NA,252,1,0.00398406374501992
2012,22083,NA,762,-104,-0.12009237875288684
2012,22085,NA,392,26,0.07103825136612021
2012,22087,NA,56,11,0.24444444444444444
2012,22089,NA,70,12,0.20689655172413793
2012,22091,NA,373,9,0.024725274725274724
2012,22093,NA,63,-1,-0.015625
2012,22095,NA,23,-8,-0.25806451612903225
2012,22097,NA,1338,-63,-0.044967880085653104
2012,22099,NA,340,-15,-0.04225352112676056
2012,22101,NA,128,-14,-0.09859154929577464
2012,22103,NA,604,2,0.0033222591362126247
2012,22105,NA,1070,-118,-0.09932659932659933
2012,22107,NA,251,-6,-0.023346303501945526
2012,22109,NA,189,20,0.11834319526627218
2012,22111,NA,413,-13,-0.03051643192488263
2012,22113,NA,1184,2,0.001692047377326565
2012,22115,NA,471,-8,-0.016701461377870562
2012,22117,NA,826,-90,-0.0982532751091703
2012,22119,NA,447,17,0.03953488372093023
2012,22121,NA,106,-22,-0.171875
2012,22123,NA,733,-345,-0.3200371057513915
2012,22125,NA,163,-13,-0.07386363636363637
2012,22127,NA,179,29,0.19333333333333333
2012,23001,NA,463,85,0.22486772486772486
2012,23003,NA,895,-351,-0.28170144462279295
2012,23005,NA,718,88,0.13968253968253969
2012,23007,NA,388,0,0
2012,23009,NA,404,18,0.046632124352331605
2012,23011,NA,604,-45,-0.06933744221879815
2012,23013,NA,314,10,0.03289473684210526
2012,23015,NA,344,-19,-0.05234159779614325
2012,23017,NA,551,6,0.011009174311926606
2012,23019,NA,677,-29,-0.04107648725212465
2012,23021,NA,203,13,0.06842105263157895
2012,23023,NA,229,46,0.25136612021857924
2012,23025,NA,579,15,0.026595744680851064
2012,23027,NA,633,209,0.49292452830188677
2012,23029,NA,392,-80,-0.1694915254237288
2012,23031,NA,779,71,0.10028248587570622
2012,24001,NA,291,-11,-0.03642384105960265
2012,24003,NA,381,4,0.010610079575596816
2012,24005,NA,640,-111,-0.1478029294274301
2012,24009,NA,269,-5,-0.01824817518248175
2012,24011,NA,658,84,0.14634146341463414
2012,24013,NA,1092,-56,-0.04878048780487805
2012,24015,NA,496,-87,-0.14922813036020582
2012,24017,NA,382,-36,-0.0861244019138756
2012,24019,NA,423,-1,-0.0023584905660377358
2012,24021,NA,1308,-134,-0.09292649098474341
2012,24023,NA,667,-10,-0.014771048744460856
2012,24025,NA,582,-122,-0.17329545454545456
2012,24027,NA,293,-42,-0.1253731343283582
2012,24029,NA,367,-10,-0.026525198938992044
2012,24031,NA,540,-21,-0.0374331550802139
2012,24033,NA,347,-28,-0.07466666666666667
2012,24035,NA,530,9,0.01727447216890595
2012,24037,NA,632,11,0.017713365539452495
2012,24039,NA,286,-43,-0.13069908814589665
2012,24041,NA,328,23,0.07540983606557378
2012,24043,NA,860,16,0.018957345971563982
2012,24045,NA,510,2,0.003937007874015748
2012,24047,NA,374,-10,-0.026041666666666668
2012,25001,NA,333,-73,-0.17980295566502463
2012,25003,NA,525,3,0.005747126436781609
2012,25005,NA,717,-60,-0.07722007722007722
2012,25007,NA,88,7,0.08641975308641975
2012,25009,NA,522,-9,-0.01694915254237288
2012,25011,NA,780,39,0.05263157894736842
2012,25013,NA,582,74,0.14566929133858267
2012,25015,NA,799,88,0.12376933895921238
2012,25017,NA,739,39,0.055714285714285716
2012,25019,NA,20,6,0.42857142857142855
2012,25021,NA,245,-19,-0.07196969696969698
2012,25023,NA,825,-57,-0.06462585034013606
2012,25025,NA,20,13,1.8571428571428572
2012,25027,NA,1560,13,0.008403361344537815
2012,26001,NA,235,-46,-0.16370106761565836
2012,26003,NA,93,7,0.08139534883720931
2012,26005,NA,1396,-199,-0.12476489028213165
2012,26007,NA,458,-115,-0.2006980802792321
2012,26009,NA,415,4,0.009732360097323601
2012,26011,NA,421,-67,-0.13729508196721313
2012,26013,NA,57,-19,-0.25
2012,26015,NA,1031,-133,-0.11426116838487972
2012,26017,NA,766,-85,-0.099882491186839
2012,26019,NA,181,-24,-0.11707317073170732
2012,26021,NA,1063,-237,-0.1823076923076923
2012,26023,NA,1054,-75,-0.06643046944198405
2012,26025,NA,1023,-155,-0.13157894736842105
2012,26027,NA,798,-13,-0.016029593094944512
2012,26029,NA,297,-39,-0.11607142857142858
2012,26031,NA,313,-34,-0.09798270893371758
2012,26033,NA,409,8,0.0199501246882793
2012,26035,NA,460,10,0.022222222222222223
2012,26037,NA,1128,-103,-0.08367181153533712
2012,26039,NA,49,10,0.2564102564102564
2012,26041,NA,283,-7,-0.02413793103448276
2012,26043,NA,162,1,0.006211180124223602
2012,26045,NA,1163,-68,-0.05523964256701868
2012,26047,NA,287,-4,-0.013745704467353952
2012,26049,NA,835,-153,-0.1548582995951417
2012,26051,NA,533,-24,-0.04308797127468582
2012,26053,NA,62,20,0.47619047619047616
2012,26055,NA,504,-18,-0.034482758620689655
2012,26057,NA,878,-158,-0.1525096525096525
2012,26059,NA,1530,-144,-0.08602150537634409
2012,26061,NA,177,22,0.14193548387096774
2012,26063,NA,1205,-189,-0.13558106169296988
2012,26065,NA,944,-3,-0.0031678986272439284
2012,26067,NA,1109,-74,-0.06255283178360102
2012,26069,NA,283,-33,-0.10443037974683544
2012,26071,NA,117,6,0.05405405405405406
2012,26073,NA,928,-90,-0.08840864440078586
2012,26075,NA,1073,-111,-0.09375
2012,26077,NA,734,-120,-0.1405152224824356
2012,26079,NA,224,3,0.013574660633484163
2012,26081,NA,1159,-34,-0.028499580888516344
2012,26083,NA,6,-2,-0.25
2012,26085,NA,200,14,0.07526881720430108
2012,26087,NA,1133,-184,-0.13971146545178437
2012,26089,NA,494,45,0.10022271714922049
2012,26091,NA,1618,-68,-0.04033214709371293
2012,26093,NA,734,-61,-0.07672955974842767
2012,26095,NA,43,2,0.04878048780487805
2012,26097,NA,103,14,0.15730337078651685
2012,26099,NA,502,27,0.056842105263157895
2012,26101,NA,324,-34,-0.09497206703910614
2012,26103,NA,168,24,0.16666666666666666
2012,26105,NA,440,-10,-0.022222222222222223
2012,26107,NA,779,-66,-0.07810650887573964
2012,26109,NA,398,-21,-0.050119331742243436
2012,26111,NA,555,-16,-0.028021015761821366
2012,26113,NA,433,42,0.10741687979539642
2012,26115,NA,1144,25,0.022341376228775692
2012,26117,NA,1127,-100,-0.08149959250203749
2012,26119,NA,151,11,0.07857142857142857
2012,26121,NA,514,-11,-0.02095238095238095
2012,26123,NA,923,-28,-0.029442691903259727
2012,26125,NA,537,-51,-0.08673469387755102
2012,26127,NA,609,-39,-0.06018518518518518
2012,26129,NA,280,-41,-0.1277258566978193
2012,26131,NA,109,5,0.04807692307692308
2012,26133,NA,750,-76,-0.09200968523002422
2012,26135,NA,145,9,0.0661764705882353
2012,26137,NA,180,-2,-0.01098901098901099
2012,26139,NA,1363,-88,-0.06064782908339077
2012,26141,NA,323,34,0.11764705882352941
2012,26143,NA,58,4,0.07407407407407407
2012,26145,NA,1318,-215,-0.14024787997390736
2012,26147,NA,1049,-23,-0.021455223880597014
2012,26149,NA,967,-66,-0.06389157792836399
2012,26151,NA,1467,-68,-0.04429967426710098
2012,26153,NA,65,-1,-0.015151515151515152
2012,26155,NA,1033,-49,-0.04528650646950092
2012,26157,NA,1322,-50,-0.03644314868804665
2012,26159,NA,1113,-119,-0.09659090909090909
2012,26161,NA,1236,-64,-0.04923076923076923
2012,26163,NA,287,-26,-0.08306709265175719
2012,26165,NA,357,-14,-0.03773584905660377
2012,27001,NA,471,-67,-0.12453531598513011
2012,27003,NA,396,-79,-0.16631578947368422
2012,27005,NA,1107,-95,-0.07903494176372712
2012,27007,NA,573,-101,-0.14985163204747776
2012,27009,NA,958,39,0.042437431991294884
2012,27011,NA,400,-52,-0.11504424778761062
2012,27013,NA,1070,-177,-0.14194065757818766
2012,27015,NA,1055,-74,-0.06554472984942426
2012,27017,NA,501,16,0.032989690721649485
2012,27019,NA,789,-11,-0.01375
2012,27021,NA,546,-17,-0.03019538188277087
2012,27023,NA,674,-46,-0.06388888888888888
2012,27025,NA,832,-35,-0.040369088811995385
2012,27027,NA,804,-117,-0.1270358306188925
2012,27029,NA,519,-82,-0.13643926788685523
2012,27031,NA,18,5,0.38461538461538464
2012,27033,NA,813,-52,-0.06011560693641618
2012,27035,NA,533,-76,-0.12479474548440066
2012,27037,NA,892,-173,-0.1624413145539906
2012,27039,NA,621,-102,-0.14107883817427386
2012,27041,NA,1091,-108,-0.09007506255212677
2012,27043,NA,824,-128,-0.13445378151260504
2012,27045,NA,1553,-114,-0.0683863227354529
2012,27047,NA,1122,-135,-0.10739856801909307
2012,27049,NA,1536,-108,-0.06569343065693431
2012,27051,NA,542,-133,-0.19703703703703704
2012,27053,NA,627,45,0.07731958762886598
2012,27055,NA,920,-121,-0.11623439000960614
2012,27057,NA,406,-62,-0.13247863247863248
2012,27059,NA,844,-66,-0.07252747252747253
2012,27061,NA,401,-18,-0.04295942720763723
2012,27063,NA,826,-143,-0.1475748194014448
2012,27065,NA,648,-53,-0.07560627674750357
2012,27067,NA,1310,-76,-0.05483405483405483
2012,27069,NA,544,-133,-0.1964549483013294
2012,27071,NA,187,-27,-0.1261682242990654
2012,27073,NA,852,-80,-0.08583690987124463
2012,27075,NA,44,10,0.29411764705882354
2012,27077,NA,196,-29,-0.1288888888888889
2012,27079,NA,1051,-40,-0.03666361136571952
2012,27081,NA,699,-85,-0.10841836734693877
2012,27083,NA,904,-107,-0.10583580613254204
2012,27085,NA,966,-55,-0.05386875612144956
2012,27087,NA,310,-64,-0.1711229946524064
2012,27089,NA,1148,-257,-0.18291814946619217
2012,27091,NA,897,-63,-0.065625
2012,27093,NA,1147,1,8.726003490401396e-4
2012,27095,NA,731,-31,-0.04068241469816273
2012,27097,NA,1957,90,0.048205677557579006
2012,27099,NA,1053,-35,-0.03216911764705882
2012,27101,NA,895,-128,-0.12512218963831867
2012,27103,NA,764,-63,-0.0761789600967352
2012,27105,NA,995,-99,-0.09049360146252285
2012,27107,NA,610,-82,-0.11849710982658959
2012,27109,NA,1150,-234,-0.16907514450867053
2012,27111,NA,3033,-263,-0.07979368932038836
2012,27113,NA,515,-115,-0.18253968253968253
2012,27115,NA,870,-75,-0.07936507936507936
2012,27117,NA,637,-39,-0.057692307692307696
2012,27119,NA,1322,-287,-0.1783716594157862
2012,27121,NA,931,-124,-0.11753554502369669
2012,27123,NA,97,67,2.2333333333333334
2012,27125,NA,322,-60,-0.15706806282722513
2012,27127,NA,1163,-52,-0.04279835390946502
2012,27129,NA,1061,-58,-0.05183199285075961
2012,27131,NA,1304,-190,-0.12717536813922356
2012,27133,NA,689,-7,-0.010057471264367816
2012,27135,NA,977,-205,-0.17343485617597293
2012,27137,NA,685,-76,-0.09986859395532194
2012,27139,NA,847,52,0.06540880503144654
2012,27141,NA,455,-94,-0.17122040072859745
2012,27143,NA,949,-80,-0.07774538386783285
2012,27145,NA,3501,133,0.03948931116389549
2012,27147,NA,796,-138,-0.14775160599571735
2012,27149,NA,560,-79,-0.12363067292644757
2012,27151,NA,801,-87,-0.09797297297297297
2012,27153,NA,1931,21,0.01099476439790576
2012,27155,NA,458,-21,-0.04384133611691023
2012,27157,NA,909,-67,-0.06864754098360656
2012,27159,NA,643,-14,-0.0213089802130898
2012,27161,NA,805,-43,-0.05070754716981132
2012,27163,NA,602,-127,-0.17421124828532236
2012,27165,NA,503,-101,-0.1672185430463576
2012,27167,NA,391,-37,-0.08644859813084112
2012,27169,NA,1115,-88,-0.07315045719035744
2012,27171,NA,1463,-68,-0.04441541476159373
2012,27173,NA,885,-101,-0.10243407707910751
2012,28001,NA,189,-56,-0.22857142857142856
2012,28003,NA,505,-35,-0.06481481481481481
2012,28005,NA,590,-9,-0.015025041736227046
2012,28007,NA,456,-103,-0.18425760286225404
2012,28009,NA,312,-24,-0.07142857142857142
2012,28011,NA,419,-11,-0.02558139534883721
2012,28013,NA,621,-87,-0.1228813559322034
2012,28015,NA,503,-78,-0.13425129087779691
2012,28017,NA,575,-82,-0.1248097412480974
2012,28019,NA,254,-39,-0.13310580204778158
2012,28021,NA,249,-12,-0.04597701149425287
2012,28023,NA,329,-44,-0.11796246648793565
2012,28025,NA,420,-85,-0.16831683168316833
2012,28027,NA,273,12,0.04597701149425287
2012,28029,NA,506,-136,-0.2118380062305296
2012,28031,NA,493,-130,-0.2086677367576244
2012,28033,NA,433,-57,-0.11632653061224489
2012,28035,NA,359,-32,-0.08184143222506395
2012,28037,NA,189,-7,-0.03571428571428571
2012,28039,NA,573,-31,-0.05132450331125828
2012,28041,NA,395,-3,-0.007537688442211055
2012,28043,NA,316,-40,-0.11235955056179775
2012,28045,NA,248,-38,-0.13286713286713286
2012,28047,NA,331,-36,-0.09809264305177112
2012,28049,NA,1047,-24,-0.022408963585434174
2012,28051,NA,531,-25,-0.044964028776978415
2012,28053,NA,262,49,0.2300469483568075
2012,28055,NA,97,-7,-0.0673076923076923
2012,28057,NA,443,-48,-0.09775967413441955
2012,28059,NA,409,-45,-0.09911894273127753
2012,28061,NA,445,-83,-0.1571969696969697
2012,28063,NA,277,-79,-0.22191011235955055
2012,28065,NA,337,-100,-0.2288329519450801
2012,28067,NA,927,-100,-0.09737098344693282
2012,28069,NA,378,-77,-0.16923076923076924
2012,28071,NA,449,-38,-0.07802874743326489
2012,28073,NA,424,-76,-0.152
2012,28075,NA,373,-36,-0.08801955990220049
2012,28077,NA,397,-63,-0.13695652173913042
2012,28079,NA,637,-98,-0.13333333333333333
2012,28081,NA,525,-65,-0.11016949152542373
2012,28083,NA,300,4,0.013513513513513514
2012,28085,NA,595,-130,-0.1793103448275862
2012,28087,NA,413,-84,-0.16901408450704225
2012,28089,NA,685,-62,-0.08299866131191433
2012,28091,NA,552,-59,-0.09656301145662848
2012,28093,NA,573,-4,-0.006932409012131715
2012,28095,NA,726,-4,-0.005479452054794521
2012,28097,NA,345,-18,-0.049586776859504134
2012,28099,NA,677,-51,-0.07005494505494506
2012,28101,NA,562,-90,-0.13803680981595093
2012,28103,NA,565,-41,-0.06765676567656766
2012,28105,NA,402,-49,-0.10864745011086474
2012,28107,NA,745,-22,-0.028683181225554105
2012,28109,NA,813,-65,-0.07403189066059225
2012,28111,NA,310,-37,-0.10662824207492795
2012,28113,NA,531,-62,-0.1045531197301855
2012,28115,NA,889,-30,-0.03264417845484222
2012,28117,NA,504,-72,-0.125
2012,28119,NA,347,-2,-0.0057306590257879654
2012,28121,NA,670,-112,-0.1432225063938619
2012,28123,NA,716,-87,-0.10834371108343711
2012,28125,NA,128,14,0.12280701754385964
2012,28127,NA,606,-121,-0.16643741403026135
2012,28129,NA,637,-120,-0.15852047556142668
2012,28131,NA,271,-52,-0.1609907120743034
2012,28133,NA,350,-20,-0.05405405405405406
2012,28135,NA,509,21,0.0430327868852459
2012,28137,NA,569,-53,-0.08520900321543408
2012,28139,NA,691,0,0
2012,28141,NA,287,-62,-0.17765042979942694
2012,28143,NA,108,5,0.04854368932038835
2012,28145,NA,688,-63,-0.08388814913448735
2012,28147,NA,684,-84,-0.109375
2012,28149,NA,238,-40,-0.14388489208633093
2012,28151,NA,284,-62,-0.1791907514450867
2012,28153,NA,508,-13,-0.02495201535508637
2012,28155,NA,362,-30,-0.07653061224489796
2012,28157,NA,198,-9,-0.043478260869565216
2012,28159,NA,506,-30,-0.055970149253731345
2012,28161,NA,364,-13,-0.034482758620689655
2012,28163,NA,672,4,0.005988023952095809
2012,29001,NA,822,-122,-0.1292372881355932
2012,29003,NA,826,-162,-0.16396761133603238
2012,29005,NA,395,-106,-0.21157684630738524
2012,29007,NA,1015,-87,-0.07894736842105263
2012,29009,NA,1427,-179,-0.11145703611457036
2012,29011,NA,940,-106,-0.10133843212237094
2012,29013,NA,1169,-176,-0.1308550185873606
2012,29015,NA,800,-22,-0.0267639902676399
2012,29017,NA,788,-65,-0.07620164126611957
2012,29019,NA,1171,-151,-0.11422087745839637
2012,29021,NA,727,-154,-0.17480136208853575
2012,29023,NA,509,-98,-0.1614497528830313
2012,29025,NA,1035,-13,-0.012404580152671756
2012,29027,NA,1417,-86,-0.057218895542248835
2012,29029,NA,533,-11,-0.02022058823529412
2012,29031,NA,1139,-310,-0.2139406487232574
2012,29033,NA,1112,-87,-0.0725604670558799
2012,29035,NA,196,-7,-0.034482758620689655
2012,29037,NA,1495,-280,-0.15774647887323945
2012,29039,NA,819,-21,-0.025
2012,29041,NA,1120,-53,-0.045183290707587385
2012,29043,NA,1177,-88,-0.06956521739130435
2012,29045,NA,673,-36,-0.05077574047954866
2012,29047,NA,578,-174,-0.23138297872340424
2012,29049,NA,758,-156,-0.17067833698030635
2012,29051,NA,1055,-48,-0.043517679057116954
2012,29053,NA,928,-14,-0.014861995753715499
2012,29055,NA,679,0,0
2012,29057,NA,734,-149,-0.16874292185730463
2012,29059,NA,1188,-181,-0.13221329437545654
2012,29061,NA,1199,30,0.02566295979469632
2012,29063,NA,863,-115,-0.11758691206543967
2012,29065,NA,673,22,0.03379416282642089
2012,29067,NA,984,-140,-0.12455516014234876
2012,29069,NA,345,-108,-0.23841059602649006
2012,29071,NA,1841,-163,-0.0813373253493014
2012,29073,NA,859,-8,-0.00922722029988466
2012,29075,NA,708,-131,-0.15613825983313467
2012,29077,NA,1752,-208,-0.10612244897959183
2012,29079,NA,689,-109,-0.13659147869674185
2012,29081,NA,1051,-109,-0.0939655172413793
2012,29083,NA,894,-231,-0.20533333333333334
2012,29085,NA,487,-5,-0.01016260162601626
2012,29087,NA,408,-54,-0.11688311688311688
2012,29089,NA,765,-102,-0.11764705882352941
2012,29091,NA,1535,-55,-0.03459119496855346
2012,29093,NA,273,-26,-0.08695652173913043
2012,29095,NA,701,-137,-0.16348448687350836
2012,29097,NA,1299,-70,-0.05113221329437546
2012,29099,NA,705,8,0.011477761836441894
2012,29101,NA,1657,-290,-0.14894709809964046
2012,29103,NA,695,-1,-0.0014367816091954023
2012,29105,NA,1398,134,0.1060126582278481
2012,29107,NA,1174,-125,-0.0962278675904542
2012,29109,NA,1849,-24,-0.012813667912439935
2012,29111,NA,729,-21,-0.028
2012,29113,NA,1162,54,0.048736462093862815
2012,29115,NA,1039,-38,-0.035283194057567316
2012,29117,NA,847,-66,-0.07228915662650602
2012,29119,NA,926,-70,-0.07028112449799197
2012,29121,NA,1291,-160,-0.11026878015161957
2012,29123,NA,373,-3,-0.007978723404255319
2012,29125,NA,836,-62,-0.06904231625835189
2012,29127,NA,704,-45,-0.06008010680907877
2012,29129,NA,567,14,0.02531645569620253
2012,29131,NA,1013,-67,-0.062037037037037036
2012,29133,NA,205,-23,-0.10087719298245613
2012,29135,NA,1089,-49,-0.04305799648506151
2012,29137,NA,1061,25,0.02413127413127413
2012,29139,NA,795,-64,-0.07450523864959255
2012,29141,NA,922,-114,-0.11003861003861004
2012,29143,NA,317,-33,-0.09428571428571429
2012,29145,NA,1578,-12,-0.007547169811320755
2012,29147,NA,1252,-288,-0.18701298701298702
2012,29149,NA,752,-24,-0.030927835051546393
2012,29151,NA,1115,-66,-0.0558848433530906
2012,29153,NA,639,-103,-0.13881401617250674
2012,29155,NA,227,-31,-0.12015503875968993
2012,29157,NA,951,-32,-0.03255340793489318
2012,29159,NA,1311,-87,-0.06223175965665236
2012,29161,NA,718,-108,-0.13075060532687652
2012,29163,NA,1003,-99,-0.08983666061705989
2012,29165,NA,599,-127,-0.174931129476584
2012,29167,NA,1505,-202,-0.11833626244874049
2012,29169,NA,520,39,0.08108108108108109
2012,29171,NA,649,-14,-0.021116138763197588
2012,29173,NA,723,-80,-0.099626400996264
2012,29175,NA,818,-182,-0.182
2012,29177,NA,1162,-159,-0.12036336109008328
2012,29179,NA,363,13,0.037142857142857144
2012,29181,NA,439,-32,-0.06794055201698514
2012,29183,NA,566,-78,-0.12111801242236025
2012,29185,NA,728,-116,-0.13744075829383887
2012,29186,NA,608,-109,-0.15202231520223153
2012,29187,NA,627,-92,-0.12795549374130738
2012,29189,NA,217,-59,-0.213768115942029
2012,29195,NA,959,-36,-0.036180904522613064
2012,29197,NA,516,-28,-0.051470588235294115
2012,29199,NA,674,-42,-0.05865921787709497
2012,29201,NA,484,-54,-0.10037174721189591
2012,29203,NA,452,5,0.011185682326621925
2012,29205,NA,709,2,0.002828854314002829
2012,29207,NA,907,-138,-0.1320574162679426
2012,29209,NA,601,-152,-0.20185922974767595
2012,29211,NA,798,-84,-0.09523809523809523
2012,29213,NA,414,-20,-0.04608294930875576
2012,29215,NA,1296,-31,-0.023360964581763375
2012,29217,NA,1356,-27,-0.019522776572668113
2012,29219,NA,621,-102,-0.14107883817427386
2012,29221,NA,531,-27,-0.04838709677419355
2012,29223,NA,411,24,0.06201550387596899
2012,29225,NA,1837,16,0.008786381109280615
2012,29227,NA,384,-71,-0.15604395604395604
2012,29229,NA,1246,40,0.03316749585406302
2012,30001,NA,430,-1,-0.002320185614849188
2012,30003,NA,527,-168,-0.24172661870503598
2012,30005,NA,546,-109,-0.166412213740458
2012,30007,NA,287,-15,-0.04966887417218543
2012,30009,NA,726,11,0.015384615384615385
2012,30011,NA,327,19,0.06168831168831169
2012,30013,NA,1105,-7,-0.006294964028776978
2012,30015,NA,774,-75,-0.08833922261484099
2012,30017,NA,423,12,0.029197080291970802
2012,30019,NA,338,-59,-0.1486146095717884
2012,30021,NA,485,-50,-0.09345794392523364
2012,30023,NA,93,-30,-0.24390243902439024
2012,30025,NA,295,-1,-0.0033783783783783786
2012,30027,NA,790,-108,-0.12026726057906459
2012,30029,NA,1035,-59,-0.05393053016453382
2012,30031,NA,1163,92,0.08590102707749767
2012,30033,NA,297,9,0.03125
2012,30035,NA,602,-23,-0.0368
2012,30037,NA,157,4,0.026143790849673203
2012,30039,NA,163,-3,-0.018072289156626505
2012,30041,NA,802,-52,-0.06088992974238876
2012,30043,NA,401,31,0.08378378378378379
2012,30045,NA,324,18,0.058823529411764705
2012,30047,NA,1156,-124,-0.096875
2012,30049,NA,703,28,0.04148148148148148
2012,30051,NA,304,5,0.016722408026755852
2012,30053,NA,325,-25,-0.07142857142857142
2012,30055,NA,489,0,0
2012,30057,NA,571,-14,-0.023931623931623933
2012,30059,NA,136,-2,-0.014492753623188406
2012,30061,NA,95,-4,-0.04040404040404041
2012,30063,NA,637,-62,-0.08869814020028613
2012,30065,NA,356,-17,-0.045576407506702415
2012,30067,NA,564,29,0.05420560747663551
2012,30069,NA,100,-3,-0.02912621359223301
2012,30071,NA,507,-49,-0.08812949640287769
2012,30073,NA,505,-37,-0.06826568265682657
2012,30075,NA,328,9,0.02821316614420063
2012,30077,NA,263,-10,-0.03663003663003663
